,Id,Prediction
43232,43232,5230446.803289023
43233,43233,6512285.636160715
43234,43234,6760994.449404762
43235,43235,6917100.100000001
43236,43236,5798029.130188116
43237,43237,5609130.867006802
43238,43238,3552777.9664976387
43239,43239,6760364.172302698
43240,43240,4680214.1391156465
43241,43241,6500484.098214285
43242,43242,4276528.186046512
43243,43243,5033659.931180179
43244,43244,5582810.462816945
43245,43245,6518803.5
43246,43246,5025561.505501443
43247,43247,4553775.752976191
43248,43248,4767030.754761905
43249,43249,8284058.487012987
43250,43250,4551940.162641724
43251,43251,8001789.75
43252,43252,6727425.571428572
43253,43253,5220930.99489796
43254,43254,7511650.885714286
43255,43255,7491862.321428572
43256,43256,9305219.536263736
43257,43257,5063028.29586794
43258,43258,6262372.820684524
43259,43259,8236370.618707484
43260,43260,5399435.928125001
43261,43261,8241340.327678571
43262,43262,6277860.87414966
43263,43263,6643903.408035713
43264,43264,3983930.1428571427
43265,43265,9528260.701190475
43266,43266,5639351.332430764
43267,43267,4090974.900332226
43268,43268,6284532.999912853
43269,43269,4012877.0485465117
43270,43270,5174217.635451273
43271,43271,4305125.965909505
43272,43272,4866285.0829215115
43273,43273,5396369.85440948
43274,43274,5252243.519005102
43275,43275,5542569.309523811
43276,43276,5852855.4608578915
43277,43277,5666908.957574288
43278,43278,4894475.228367795
43279,43279,5035956.023667799
43280,43280,5678167.211701128
43281,43281,6155210.165816327
43282,43282,5592047.57172619
43283,43283,5203157.055059524
43284,43284,5929243.285714285
43285,43285,5824360.392857143
43286,43286,5755338.253484282
43287,43287,4325265.283730159
43288,43288,5962506.5785153825
43289,43289,4541505.118303572
43290,43290,6659863.664942616
43291,43291,6138143.454777779
43292,43292,5257901.528308416
43293,43293,6476037.4071349455
43294,43294,4134638.638427464
43295,43295,5545909.114529221
43296,43296,4895137.307724963
43297,43297,5159909.708367939
43298,43298,8525782.92857143
43299,43299,7515485.157467532
43300,43300,3409021.964285714
43301,43301,5713952.464285715
43302,43302,6649412.636904762
43303,43303,7217173.05509413
43304,43304,8176801.686038961
43305,43305,6178272.3178571435
43306,43306,7518695.785714285
43307,43307,4796079.140547399
43308,43308,5194031.358540586
43309,43309,4893714.537891604
43310,43310,5660484.759863945
43311,43311,6413441.68634413
43312,43312,5769633.558971087
43313,43313,4293251.946230159
43314,43314,5943982.713942307
43315,43315,6604048.465792955
43316,43316,5132879.918650793
43317,43317,5773121.397085473
43318,43318,4973567.53125
43319,43319,4680790.589657812
43320,43320,3873731.4627864384
43321,43321,5023172.414807335
43322,43322,6711191.843067616
43323,43323,5240650.80939608
43324,43324,5223950.1928571435
43325,43325,6321462.810252396
43326,43326,4795328.981682901
43327,43327,11257728.392857144
43328,43328,4937272.785370879
43329,43329,6598481.5591115225
43330,43330,5090068.892857143
43331,43331,6391744.792140151
43332,43332,5798274.790584415
43333,43333,10123548.32142857
43334,43334,5425535.422837895
43335,43335,8437513.822916668
43336,43336,3952775.940808416
43337,43337,6395922.9110119045
43338,43338,4875532.920618518
43339,43339,6981820.709515899
43340,43340,3526826.6071428573
43341,43341,5478072.246009199
43342,43342,7821225.874431818
43343,43343,4229761.343803419
43344,43344,4789258.71461794
43345,43345,7586620.468344157
43346,43346,3988300.9285714286
43347,43347,6249905.570982143
43348,43348,3970866.481475667
43349,43349,6842854.4809098635
43350,43350,4801171.275986842
43351,43351,6295258.714347377
43352,43352,6428342.198722377
43353,43353,6026967.449830973
43354,43354,4887577.110451273
43355,43355,5013870.298412698
43356,43356,6040561.779746443
43357,43357,4928073.142857143
43358,43358,4157223.2656544037
43359,43359,3770892.0598214283
43360,43360,5549766.308024533
43361,43361,6221184.287946428
43362,43362,4185748.1918934244
43363,43363,4300781.933062969
43364,43364,4439011.223050481
43365,43365,4814444.410252861
43366,43366,4507058.298908731
43367,43367,4850368.821760797
43368,43368,3940705.7146661365
43369,43369,6590194.217261905
43370,43370,4230394.392857143
43371,43371,6154583.9
43372,43372,5248757.282828282
43373,43373,6290127.361160715
43374,43374,6326643.39001103
43375,43375,4668374.603849654
43376,43376,6327989.585352068
43377,43377,4824962.859515899
43378,43378,6096555.959111988
43379,43379,6766137.691991342
43380,43380,6237337.000284091
43381,43381,5709327.725446428
43382,43382,6124366.0360465115
43383,43383,5372127.294897959
43384,43384,5021313.475446428
43385,43385,4067123.35
43386,43386,6436301.241071428
43387,43387,3958089.520427489
43388,43388,4310710.1477182545
43389,43389,6568120.339826839
43390,43390,4713409.436321466
43391,43391,5758184.440476189
43392,43392,4410210.964285715
43393,43393,5622552.642390497
43394,43394,5715617.333333334
43395,43395,4562484.754558271
43396,43396,5723101.9110119045
43397,43397,5448435.415922619
43398,43398,3697279.7321428573
43399,43399,4208284.045463762
43400,43400,7033596.535714285
43401,43401,5187796.768635796
43402,43402,5775784.125778654
43403,43403,6546143.002338435
43404,43404,4858770.065510796
43405,43405,5705469.566552198
43406,43406,9028924.65625
43407,43407,6498656.74884086
43408,43408,5187624.41408208
43409,43409,3887773.339285714
43410,43410,6698495.547619047
43411,43411,5498721.4472072255
43412,43412,5760627.285714285
43413,43413,5607076.430378222
43414,43414,6041043.542091657
43415,43415,6955556.753449676
43416,43416,6527955.498500724
43417,43417,6607991.0184948975
43418,43418,5238065.0829215115
43419,43419,4662010.515873016
43420,43420,5898537.11972789
43421,43421,6831661.883928572
43422,43422,9762323.05054945
43423,43423,6365198.240056818
43424,43424,6071510.293154761
43425,43425,5610970.568643707
43426,43426,6723633.274107143
43427,43427,6214335.776785715
43428,43428,7443806.717207792
43429,43429,6190224.041098484
43430,43430,6641609.134555146
43431,43431,6063493.737542517
43432,43432,6212423.332036564
43433,43433,7597660.260890151
43434,43434,8739763.053339517
43435,43435,6030861.883758323
43436,43436,6937767.355418807
43437,43437,6029841.328903654
43438,43438,5449478.934523811
43439,43439,4458500.990433673
43440,43440,5691380.023809524
43441,43441,7241267.316964285
43442,43442,6101830.737012987
43443,43443,6332912.073660715
43444,43444,5878936.209183673
43445,43445,6834199.763866342
43446,43446,3828888.299681897
43447,43447,6589554.06134413
43448,43448,6130686.046556123
43449,43449,7326072.171428571
43450,43450,5927451.846878816
43451,43451,4886180.323801613
43452,43452,4999014.800574754
43453,43453,4844925.634407674
43454,43454,5747331.727819471
43455,43455,5314261.020833334
43456,43456,5226765.605689368
43457,43457,4193880.245570321
43458,43458,5086520.363789683
43459,43459,5990169.879985905
43460,43460,6247061.654761905
43461,43461,5990548.887329752
43462,43462,6705047.013122295
43463,43463,6630997.704342532
43464,43464,6846150.945330859
43465,43465,4783192.141004184
43466,43466,7272725.950622295
43467,43467,3958765.9598214286
43468,43468,8842528.172619049
43469,43469,6037202.818707483
43470,43470,6414200.719047619
43471,43471,5435160.777533577
43472,43472,4322147.15137987
43473,43473,5195822.763942308
43474,43474,7106932.003111472
43475,43475,6320394.696975314
43476,43476,6300965.306228561
43477,43477,5439435.1377551025
43478,43478,5972055.4349488
43479,43479,6783135.972497294
43480,43480,6366708.864319856
43481,43481,6291862.153152056
43482,43482,6756484.374134199
43483,43483,6610646.258990235
43484,43484,3825245.859354782
43485,43485,5447620.360119048
43486,43486,4983393.151685813
43487,43487,6245632.666693724
43488,43488,6376837.177827381
43489,43489,4773811.626536292
43490,43490,4490358.366365777
43491,43491,5611386.939732143
43492,43492,6447670.201298701
43493,43493,6408784.642857143
43494,43494,5661400.240858019
43495,43495,5166774.559606614
43496,43496,5400568.766025641
43497,43497,4209425.01025286
43498,43498,5238624.208024533
43499,43499,6647160.383990235
43500,43500,3763548.275986842
43501,43501,4887375.969974389
43502,43502,7222946.739724232
43503,43503,4248637.2264182735
43504,43504,4659773.570409204
43505,43505,6267954.9946428565
43506,43506,4872294.808024533
43507,43507,6546976.232650949
43508,43508,5969987.075446429
43509,43509,5148294.247756676
43510,43510,6821351.539710705
43511,43511,6506414.03946913
43512,43512,5685095.549248042
43513,43513,6582564.705830627
43514,43514,6837668.300324676
43515,43515,6709924.178571428
43516,43516,3975156.7931547617
43517,43517,6330154.183955627
43518,43518,6464984.531284607
43519,43519,6496250.8590728715
43520,43520,5229859.514572152
43521,43521,6789034.074912854
43522,43522,6078059.590088154
43523,43523,4916423.006696428
43524,43524,5047609.794236319
43525,43525,4388946.429945055
43526,43526,5051921.040816327
43527,43527,6389150.242849233
43528,43528,6508199.344825809
43529,43529,5429865.440064369
43530,43530,6634789.887329752
43531,43531,5070662.437337664
43532,43532,6861342.5
43533,43533,5872085.995535715
43534,43534,6727680.053300866
43535,43535,9503810.731910946
43536,43536,5066536.555040018
43537,43537,6504434.776182567
43538,43538,6701151.785714285
43539,43539,5037577.019325732
43540,43540,4692589.108630952
43541,43541,6205585.7309098635
43542,43542,6308286.7164461715
43543,43543,3875708.1160875023
43544,43544,6553009.035714285
43545,43545,4454061.251705852
43546,43546,5711756.225669717
43547,43547,6453617.336263737
43548,43548,6193752.084104438
43549,43549,6841034.841247295
43550,43550,5928280.066363826
43551,43551,6346487.277396828
43552,43552,6657342.834805967
43553,43553,5297817.603402401
43554,43554,4503880.882763684
43555,43555,7754088.678754845
43556,43556,4479098.893189369
43557,43557,6668700.265048908
43558,43558,7487074.618406593
43559,43559,6547001.169642857
43560,43560,6023163.594685374
43561,43561,6425934.450549451
43562,43562,4929675.92076804
43563,43563,4805460.652678572
43564,43564,6598949.498168498
43565,43565,6823989.73924513
43566,43566,9482679.209183674
43567,43567,4539844.947049397
43568,43568,6405771.365056818
43569,43569,4488805.857341271
43570,43570,5739708.795610194
43571,43571,7220935.510890151
43572,43572,6769250.471726191
43573,43573,4457738.0
43574,43574,5561389.975778654
43575,43575,8586807.083333332
43576,43576,5032310.855538626
43577,43577,6520304.388392857
43578,43578,6292104.938435374
43579,43579,6350228.579201273
43580,43580,6087650.912229436
43581,43581,5832404.87944478
43582,43582,8263797.879120879
43583,43583,4541245.257475083
43584,43584,4969768.917757243
43585,43585,5583426.273412005
43586,43586,5447769.921380833
43587,43587,8673710.82857143
43588,43588,9324804.153747294
43589,43589,4078731.073809524
43590,43590,4447207.770833333
43591,43591,6584169.721088435
43592,43592,4264351.252211925
43593,43593,6753786.994289192
43594,43594,5966539.622497295
43595,43595,4391529.368303572
43596,43596,4843556.563013822
43597,43597,7458686.035714285
43598,43598,5773487.850000001
43599,43599,5713595.309523809
43600,43600,8704705.80357143
43601,43601,5849753.738095239
43602,43602,5694803.63039175
43603,43603,5609741.03730347
43604,43604,6729142.25
43605,43605,5037786.757862196
43606,43606,4572249.440064369
43607,43607,5101666.8476593355
43608,43608,6075833.808441558
43609,43609,6149422.858771852
43610,43610,5437240.934558416
43611,43611,5693274.071428572
43612,43612,4382856.507475083
43613,43613,5297963.437669888
43614,43614,4682947.3082256345
43615,43615,5949137.554976423
43616,43616,5448330.339711925
43617,43617,7019815.708665558
43618,43618,4651825.635416666
43619,43619,3440509.226190476
43620,43620,5090871.243444471
43621,43621,6233232.571428572
43622,43622,6667097.330612245
43623,43623,5769449.207907983
43624,43624,4134445.9179563494
43625,43625,5689578.482921511
43626,43626,6354590.070711581
43627,43627,9639099.032467531
43628,43628,5687049.986607142
43629,43629,3446810.3080629683
43630,43630,5528443.327487245
43631,43631,6666758.738974567
43632,43632,6223596.946853561
43633,43633,5619053.332989926
43634,43634,5794321.543189368
43635,43635,4336399.022803289
43636,43636,5350706.7624354
43637,43637,5949045.182589286
43638,43638,6012845.776522703
43639,43639,5153298.816326531
43640,43640,4965728.412086772
43641,43641,6272649.352380953
43642,43642,8384772.457142858
43643,43643,3342320.442857143
43644,43644,4241958.5653605815
43645,43645,5276063.488178043
43646,43646,6262946.869147934
43647,43647,5996801.3956014225
43648,43648,5236057.163690477
43649,43649,5346483.322191765
43650,43650,4733391.727910897
43651,43651,5250137.874815711
43652,43652,4991155.028061224
43653,43653,4684360.109320176
43654,43654,6886952.241850084
43655,43655,4794520.107475082
43656,43656,5868166.137497887
43657,43657,5855990.809523811
43658,43658,6350247.1477272725
43659,43659,5087194.34659968
43660,43660,5168712.361857024
43661,43661,4890199.151442306
43662,43662,5388646.502380953
43663,43663,5346327.406577004
43664,43664,4959694.316964285
43665,43665,4694786.785714285
43666,43666,6506895.839496187
43667,43667,4450395.285714285
43668,43668,6597234.167107118
43669,43669,6814126.214186509
43670,43670,7583872.440476191
43671,43671,6798856.035714285
43672,43672,6184692.236054421
43673,43673,6392255.056802721
43674,43674,4725607.023466117
43675,43675,4818337.788625876
43676,43676,5052119.039529221
43677,43677,4023647.785714286
43678,43678,6654227.310714285
43679,43679,6056969.119379844
43680,43680,5883858.163095238
43681,43681,5167757.728209211
43682,43682,3134581.412087912
43683,43683,5108260.588288431
43684,43684,5084031.5
43685,43685,5989019.970344388
43686,43686,5147452.453100985
43687,43687,4677468.5674087815
43688,43688,3416115.162087912
43689,43689,4865138.633928572
43690,43690,5875531.167460317
43691,43691,6518774.336734694
43692,43692,3886760.1312981965
43693,43693,5176220.265456685
43694,43694,4115931.5022119246
43695,43695,6798450.293154762
43696,43696,7446174.507475083
43697,43697,6520270.178571428
43698,43698,8560498.875297619
43699,43699,5929243.285714285
43700,43700,4126181.8028221778
43701,43701,4998679.298956401
43702,43702,5650264.2860465115
43703,43703,7165059.360665791
43704,43704,4399440.388392857
43705,43705,3763488.5074750828
43706,43706,6571130.3328869045
43707,43707,4573554.368784607
43708,43708,5900026.839583333
43709,43709,7281851.915584415
43710,43710,4294325.103760823
43711,43711,3986902.5621287627
43712,43712,8642475.288690476
43713,43713,5472786.005351922
43714,43714,4087536.763475661
43715,43715,6393270.010706375
43716,43716,6221930.340056819
43717,43717,5960527.780612245
43718,43718,6998999.919940477
43719,43719,5328575.571428572
43720,43720,4799921.077819471
43721,43721,5989500.261479413
43722,43722,8158251.017261906
43723,43723,4251622.522310248
43724,43724,5197321.081482327
43725,43725,7537660.807055711
43726,43726,4592975.03125
43727,43727,6541176.104674758
43728,43728,9377304.625
43729,43729,6193834.321428572
43730,43730,4946665.529158756
43731,43731,4834500.249656593
43732,43732,6385265.964285715
43733,43733,7097590.516204776
43734,43734,6542166.432078257
43735,43735,6703061.40369898
43736,43736,4840054.813148656
43737,43737,5056038.721760796
43738,43738,6490179.042548343
43739,43739,9323529.464285715
43740,43740,6169125.171875
43741,43741,6656997.91148539
43742,43742,5109340.793189368
43743,43743,7032759.805357143
43744,43744,4767919.590064368
43745,43745,6787898.551057543
43746,43746,4258009.966497639
43747,43747,4826482.902723665
43748,43748,5623112.128010796
43749,43749,4826431.75
43750,43750,5949977.242261904
43751,43751,5189911.068939394
43752,43752,4695287.676739926
43753,43753,6781485.300324676
43754,43754,5452980.8378322255
43755,43755,7286155.046604438
43756,43756,4431748.531898657
43757,43757,4209835.571428572
43758,43758,5068848.849033525
43759,43759,5595530.581879845
43760,43760,7801052.48961039
43761,43761,9721852.328896103
43762,43762,6635457.746003223
43763,43763,5880824.977678572
43764,43764,5902095.870902906
43765,43765,4866084.052933673
43766,43766,4476567.221760797
43767,43767,5240345.858313134
43768,43768,5906983.232567847
43769,43769,6179478.513392857
43770,43770,4651832.70643201
43771,43771,4480877.468765213
43772,43772,6780241.9394615805
43773,43773,3889292.03421501
43774,43774,5553997.724945888
43775,43775,8653351.910714285
43776,43776,6622182.659260796
43777,43777,4717084.783962485
43778,43778,5731331.6122448975
43779,43779,6090074.104945322
43780,43780,4881344.530257936
43781,43781,5065315.496617966
43782,43782,4273530.295069068
43783,43783,7463706.208630952
43784,43784,4156999.4276049533
43785,43785,4196204.988180272
43786,43786,4994212.235153654
43787,43787,5393782.509613304
43788,43788,6649404.782467532
43789,43789,5966016.0
43790,43790,8417465.82142857
43791,43791,4514917.357142857
43792,43792,5781684.257475083
43793,43793,4890849.202959788
43794,43794,6305354.248214285
43795,43795,5310618.391105341
43796,43796,4892901.420164476
43797,43797,4419994.373540596
43798,43798,6542832.234929653
43799,43799,6810623.001785715
43800,43800,5832128.585370879
43801,43801,5746219.157692308
43802,43802,5280411.674147016
43803,43803,6758639.24642066
43804,43804,4450264.928126864
43805,43805,9381768.089285715
43806,43806,4998737.113129845
43807,43807,6094778.027380953
43808,43808,5120727.257340576
43809,43809,4318523.021760797
43810,43810,7790084.395860389
43811,43811,6586625.095514276
43812,43812,4569185.061862244
43813,43813,6302294.5575171355
43814,43814,3718566.772348683
43815,43815,4703644.376488095
43816,43816,5584952.470344388
43817,43817,5458897.046329365
43818,43818,9285044.82142857
43819,43819,6110530.554908602
43820,43820,5239002.816964285
43821,43821,6262641.4003322255
43822,43822,8158251.017261906
43823,43823,5197122.840433673
43824,43824,5550775.10888201
43825,43825,4688575.785660173
43826,43826,6105855.735119048
43827,43827,5512821.961309524
43828,43828,3493594.2976190476
43829,43829,5688081.411492939
43830,43830,4934862.097576531
43831,43831,6104731.130332416
43832,43832,4962501.081393606
43833,43833,7752888.482440476
43834,43834,4846389.072964864
43835,43835,5778295.637157751
43836,43836,6731750.847199676
43837,43837,6449199.173397703
43838,43838,4707302.370676613
43839,43839,5510392.166964286
43840,43840,6058187.09668156
43841,43841,4883672.191558442
43842,43842,7301686.366071428
43843,43843,7091342.785714285
43844,43844,5207078.232088745
43845,43845,4825237.540863304
43846,43846,6414003.663008092
43847,43847,5457034.977819471
43848,43848,9132435.535714285
43849,43849,5510751.530612245
43850,43850,10316295.714015152
43851,43851,5907235.1582461875
43852,43852,5442263.121906335
43853,43853,4812108.438988096
43854,43854,6425300.564732143
43855,43855,5423543.266658756
43856,43856,5566547.944642857
43857,43857,6222210.724431818
43858,43858,5494160.021531592
43859,43859,4649190.071428572
43860,43860,3887871.6284024008
43861,43861,6546367.56047833
43862,43862,4758184.597576531
43863,43863,6554687.017679164
43864,43864,5637769.720864669
43865,43865,4869711.785714285
43866,43866,6426157.840922619
43867,43867,5837466.930980726
43868,43868,6909300.643514044
43869,43869,4778499.483155355
43870,43870,4663070.217242399
43871,43871,3485861.0714285714
43872,43872,4470234.869095816
43873,43873,5099682.4003322255
43874,43874,6714511.077332458
43875,43875,5797986.548382242
43876,43876,4840896.987290407
43877,43877,6292104.938435374
43878,43878,4819022.343439249
43879,43879,5799502.055485735
43880,43880,6024498.517410715
43881,43881,4662891.22414966
43882,43882,4132550.5908084163
43883,43883,6054248.089270254
43884,43884,5948911.5004249895
43885,43885,4902463.423801614
43886,43886,5504931.189732143
43887,43887,7085994.64556277
43888,43888,9029497.93367347
43889,43889,4909481.042410715
43890,43890,5626774.881250001
43891,43891,6953181.178571428
43892,43892,4865138.633928572
43893,43893,7604631.610119048
43894,43894,4434603.459904233
43895,43895,6142473.5074675325
43896,43896,6087275.932094363
43897,43897,6566724.491071428
43898,43898,6581355.022321428
43899,43899,4820358.49933281
43900,43900,7580938.807799758
43901,43901,5127732.709424603
43902,43902,4213300.537003969
43903,43903,5490544.003174603
43904,43904,4880534.700881676
43905,43905,6493004.13010204
43906,43906,4294200.2533010645
43907,43907,6076805.758739178
43908,43908,9107871.82142857
43909,43909,8302353.389285714
43910,43910,4535508.593738819
43911,43911,6613757.1450446565
43912,43912,5023717.63387446
43913,43913,5350104.783287547
43914,43914,5120162.635842877
43915,43915,6230875.061507936
43916,43916,4809454.032633667
43917,43917,5190636.249358974
43918,43918,5181615.506980519
43919,43919,7054214.618438853
43920,43920,5053757.75
43921,43921,5146764.507721693
43922,43922,5824285.0
43923,43923,6240842.447066327
43924,43924,6458931.520867939
43925,43925,6298378.846760796
43926,43926,5555059.5252976185
43927,43927,6713903.0157738095
43928,43928,3544084.0476190476
43929,43929,5125749.840808416
43930,43930,6472017.382913961
43931,43931,6550881.785714285
43932,43932,6917046.8690476185
43933,43933,7204803.142857143
43934,43934,6431906.3338827845
43935,43935,4922230.852678572
43936,43936,7319220.105311356
43937,43937,8775684.892857144
43938,43938,5052609.2432983685
43939,43939,6284537.4190397095
43940,43940,6904339.342431792
43941,43941,7138705.5321349455
43942,43942,4947093.6502976185
43943,43943,6385252.209005696
43944,43944,6419629.080357143
43945,43945,5220078.024107143
43946,43946,3766153.0595238092
43947,43947,4482697.609856036
43948,43948,4566227.788087328
43949,43949,7491171.821428572
43950,43950,4096978.3918906674
43951,43951,4930471.89149764
43952,43952,5056336.781238819
43953,43953,6344788.81743777
43954,43954,4717043.316326531
43955,43955,6401707.715800866
43956,43956,5277427.607142857
43957,43957,3787462.406973829
43958,43958,8350841.732142857
43959,43959,5382655.961298342
43960,43960,5380857.521572178
43961,43961,5343033.904761905
43962,43962,5731297.475446428
43963,43963,5968920.282738096
43964,43964,5547183.107142857
43965,43965,6621389.33281522
43966,43966,5512219.492757937
43967,43967,5702021.9967532465
43968,43968,3806077.0643339115
43969,43969,5506661.623801613
43970,43970,6666272.269379845
43971,43971,5219345.4840754485
43972,43972,5264010.458953467
43973,43973,8429356.128896104
43974,43974,5022822.111045817
43975,43975,6362632.50679945
43976,43976,4553442.103896302
43977,43977,6334007.617857143
43978,43978,5278439.47039072
43979,43979,6599160.434585473
43980,43980,5012211.165108751
43981,43981,4280364.750814086
43982,43982,5081203.853417416
43983,43983,5000760.215213179
43984,43984,5527452.49489796
43985,43985,4578864.420124717
43986,43986,7809372.307692307
43987,43987,6192759.982021104
43988,43988,4406248.000332226
43989,43989,7123441.364610389
43990,43990,7003855.139610389
43991,43991,4719032.558963179
43992,43992,5650583.304350083
43993,43993,4710066.737435401
43994,43994,6403258.305533009
43995,43995,5080672.439732143
43996,43996,6465001.307124125
43997,43997,5674280.971760796
43998,43998,5021396.826413783
43999,43999,6957895.650297619
44000,44000,7152953.375061663
44001,44001,4851941.995763512
44002,44002,6023441.55894965
44003,44003,5547782.793189368
44004,44004,7032203.457692307
44005,44005,4716670.607142857
44006,44006,6977160.842769996
44007,44007,5076342.636301613
44008,44008,8426936.642857144
44009,44009,5438845.9003322255
44010,44010,4953025.388427464
44011,44011,7817965.321428572
44012,44012,5854824.785714285
44013,44013,4296358.831681432
44014,44014,6159103.0332461875
44015,44015,4775095.311862244
44016,44016,6204237.22852891
44017,44017,4874447.347576531
44018,44018,5709327.725446428
44019,44019,2917744.6263736263
44020,44020,4353468.122193698
44021,44021,6439277.514277803
44022,44022,7960262.894886364
44023,44023,6974704.785714285
44024,44024,3669453.199796365
44025,44025,3514865.9957534713
44026,44026,5619384.296196661
44027,44027,5583953.468695887
44028,44028,4174591.4138686894
44029,44029,6488790.756390899
44030,44030,4065556.925224
44031,44031,5292616.764880953
44032,44032,5913302.393635796
44033,44033,4375702.071428572
44034,44034,5314232.078903654
44035,44035,6287683.569934034
44036,44036,6339367.9863711875
44037,44037,4445694.582024257
44038,44038,5726309.25709707
44039,44039,6300507.848214285
44040,44040,6266047.666964286
44041,44041,6506414.03946913
44042,44042,5895878.413945578
44043,44043,4966922.490312384
44044,44044,6697091.686755953
44045,44045,6904252.542686895
44046,44046,5311972.853993842
44047,44047,6204253.500332226
44048,44048,4539010.521978022
44049,44049,5547327.347868929
44050,44050,9032876.17857143
44051,44051,3809192.0064935065
44052,44052,5312165.483928571
44053,44053,5770588.940476191
44054,44054,6261480.844209777
44055,44055,6826438.29914175
44056,44056,6062391.785714285
44057,44057,5267836.106930273
44058,44058,5594046.1503322255
44059,44059,6171855.674533353
44060,44060,6457528.032158732
44061,44061,8003556.455013736
44062,44062,5990175.477092353
44063,44063,6329998.642857143
44064,44064,6018762.772310248
44065,44065,5858182.201760988
44066,44066,6197772.312051458
44067,44067,6435058.114602479
44068,44068,8179638.214285715
44069,44069,5610086.343835034
44070,44070,4763088.428571428
44071,44071,5033676.430944471
44072,44072,4991493.896085165
44073,44073,5578971.472117796
44074,44074,5309260.935297954
44075,44075,4025588.4710115464
44076,44076,4833728.035714285
44077,44077,6677972.4095159
44078,44078,6538732.343406593
44079,44079,5829332.353226071
44080,44080,4299085.721760797
44081,44081,3122477.5
44082,44082,5801377.76149294
44083,44083,4785944.575446429
44084,44084,4453395.209821428
44085,44085,5142250.828903654
44086,44086,5821701.081292517
44087,44087,7420203.035714285
44088,44088,4331195.178571428
44089,44089,6536841.843406593
44090,44090,7185477.190773809
44091,44091,5034880.646224937
44092,44092,2975336.5906593404
44093,44093,4927155.262782357
44094,44094,5706485.693993507
44095,44095,5239645.278254303
44096,44096,6963450.702380953
44097,44097,6920455.348992939
44098,44098,5817523.321428572
44099,44099,6567760.058795637
44100,44100,6653064.464015151
44101,44101,5284629.888866342
44102,44102,5542439.909523809
44103,44103,5930312.55
44104,44104,6609961.20836039
44105,44105,4626537.44375
44106,44106,4907861.645230184
44107,44107,5118753.366463033
44108,44108,6291276.707822305
44109,44109,3197050.9478021977
44110,44110,9666478.81148539
44111,44111,6684302.860897702
44112,44112,5443793.476615466
44113,44113,6775556.316964285
44114,44114,6111663.884731011
44115,44115,4869407.214101424
44116,44116,5330445.339528526
44117,44117,6798570.449439368
44118,44118,6643042.584856035
44119,44119,6334782.915638349
44120,44120,5622233.6377551025
44121,44121,10186298.808441559
44122,44122,4451765.542440118
44123,44123,6920526.927957459
44124,44124,5481410.2860465115
44125,44125,5745995.864239926
44126,44126,6132813.860665791
44127,44127,5933007.930086581
44128,44128,6684350.865800866
44129,44129,3859203.5431893687
44130,44130,8260895.945860389
44131,44131,6929411.482142857
44132,44132,4715223.4099650355
44133,44133,5581448.976190477
44134,44134,6190645.8613711875
44135,44135,6602838.732780612
44136,44136,5115660.327123207
44137,44137,4224446.518795094
44138,44138,5149516.0864087315
44139,44139,5013541.272446224
44140,44140,6358200.163839286
44141,44141,5298019.906547619
44142,44142,7662437.549107143
44143,44143,4643830.030920716
44144,44144,6793813.966179654
44145,44145,6346264.359515899
44146,44146,6377337.719387755
44147,44147,3643554.16704709
44148,44148,4463351.516765873
44149,44149,5870242.641698003
44150,44150,6549335.600175866
44151,44151,4581425.966497639
44152,44152,5129438.021978022
44153,44153,6156114.007510049
44154,44154,6260834.053996419
44155,44155,5316632.480040793
44156,44156,5522296.146875001
44157,44157,3733933.797951273
44158,44158,7718953.598241342
44159,44159,6438637.25
44160,44160,6324878.000400641
44161,44161,6580160.963412004
44162,44162,6720476.071428572
44163,44163,6620687.868033009
44164,44164,5360343.785714285
44165,44165,8424721.360119049
44166,44166,5156566.720344388
44167,44167,5511789.21875
44168,44168,9608646.562229438
44169,44169,7080632.764030612
44170,44170,4958405.783928572
44171,44171,4669722.915272556
44172,44172,6879481.277365491
44173,44173,6678565.936444805
44174,44174,5997192.281630424
44175,44175,4936928.423469388
44176,44176,6281619.710294913
44177,44177,6786058.056244022
44178,44178,4643593.447653654
44179,44179,5698283.579362435
44180,44180,6525704.758246188
44181,44181,6597373.223455859
44182,44182,5075913.216658756
44183,44183,6449415.776785715
44184,44184,4754706.565167391
44185,44185,5153398.738392858
44186,44186,6431906.3338827845
44187,44187,4571238.909634432
44188,44188,6375126.58336039
44189,44189,6576034.165792956
44190,44190,4749633.321428572
44191,44191,6363952.79120671
44192,44192,4024156.4545582705
44193,44193,5057731.775881677
44194,44194,6416631.750297619
44195,44195,6264674.284226189
44196,44196,6469652.518303571
44197,44197,5587435.183118519
44198,44198,3793759.092871265
44199,44199,4304221.736491534
44200,44200,5074954.306051588
44201,44201,4490645.2027131785
44202,44202,5861446.821428572
44203,44203,4720234.924107143
44204,44204,6573679.770150949
44205,44205,5814422.535410689
44206,44206,5592356.894451531
44207,44207,6474654.175622294
44208,44208,4746535.533461925
44209,44209,6319922.848992941
44210,44210,4256300.502211925
44211,44211,6013341.673500723
44212,44212,6035215.567708333
44213,44213,5600768.5360465115
44214,44214,5907572.132936507
44215,44215,3712260.049830972
44216,44216,7187534.568514043
44217,44217,6307299.943282134
44218,44218,6044259.343650794
44219,44219,9533929.44642857
44220,44220,5984639.719047619
44221,44221,6644082.489617939
44222,44222,6507938.578903654
44223,44223,7331809.368303572
44224,44224,6352302.0625
44225,44225,4558035.995226914
